grib_id,hrap_x,hrap_y,center_lon,center_lat
182225,623,163,-96.2007,29.5413
182226,624,163,-96.1618,29.5360
182227,625,163,-96.1229,29.5308
182228,626,163,-96.0840,29.5255
182229,627,163,-96.0451,29.5201
182230,628,163,-96.0062,29.5148
182231,629,163,-95.9673,29.5094
182232,630,163,-95.9284,29.5040
182233,631,163,-95.8896,29.4986
182234,632,163,-95.8507,29.4932
182235,633,163,-95.8119,29.4877
182236,634,163,-95.7730,29.4823
182237,635,163,-95.7342,29.4767
182238,636,163,-95.6954,29.4712
182239,637,163,-95.6566,29.4657
182240,638,163,-95.6178,29.4601
182241,639,163,-95.5790,29.4545
182242,640,163,-95.5402,29.4489
182243,641,163,-95.5014,29.4433
182244,642,163,-95.4626,29.4376
182245,643,163,-95.4239,29.4319
182246,644,163,-95.3851,29.4262
182247,645,163,-95.3464,29.4205
182248,646,163,-95.3077,29.4147
182249,647,163,-95.2689,29.4090
182250,648,163,-95.2302,29.4032
182251,649,163,-95.1915,29.3973
182252,650,163,-95.1528,29.3915
182253,651,163,-95.1141,29.3856
182254,652,163,-95.0754,29.3798
182255,653,163,-95.0368,29.3738
182256,654,163,-94.9981,29.3679
182257,655,163,-94.9595,29.3620
182258,656,163,-94.9208,29.3560
182259,657,163,-94.8822,29.3500
182260,658,163,-94.8436,29.3440
182261,659,163,-94.8050,29.3379
182262,660,163,-94.7663,29.3319
182263,661,163,-94.7278,29.3258
182264,662,163,-94.6892,29.3197
182265,663,163,-94.6506,29.3135
182266,664,163,-94.6120,29.3074
183129,406,164,-104.7800,30.1638
183130,407,164,-104.7400,30.1637
183131,408,164,-104.7000,30.1635
183132,409,164,-104.6600,30.1633
183133,410,164,-104.6200,30.1631
183134,411,164,-104.5800,30.1629
183135,412,164,-104.5410,30.1626
183136,413,164,-104.5010,30.1623
183137,414,164,-104.4610,30.1620
183138,415,164,-104.4210,30.1617
183139,416,164,-104.3810,30.1613
183140,417,164,-104.3410,30.1609
183141,418,164,-104.3010,30.1605
183142,419,164,-104.2610,30.1601
183143,420,164,-104.2220,30.1596
183144,421,164,-104.1820,30.1592
183145,422,164,-104.1420,30.1587
183146,423,164,-104.1020,30.1581
183147,424,164,-104.0620,30.1576
183148,425,164,-104.0220,30.1570
183149,426,164,-103.9820,30.1564
183150,427,164,-103.9420,30.1558
183151,428,164,-103.9030,30.1551
183152,429,164,-103.8630,30.1544
183153,430,164,-103.8230,30.1538
183154,431,164,-103.7830,30.1530
183155,432,164,-103.7430,30.1523
183156,433,164,-103.7030,30.1515
183157,434,164,-103.6630,30.1507
183158,435,164,-103.6230,30.1499
183159,436,164,-103.5840,30.1491
183160,437,164,-103.5440,30.1482
183161,438,164,-103.5040,30.1473
183162,439,164,-103.4640,30.1464
183163,440,164,-103.4240,30.1455
183164,441,164,-103.3840,30.1445
183165,442,164,-103.3440,30.1435
183166,443,164,-103.3050,30.1425
183167,444,164,-103.2650,30.1415
183168,445,164,-103.2250,30.1404
183169,446,164,-103.1850,30.1393
183170,447,164,-103.1450,30.1382
183171,448,164,-103.1050,30.1371
183172,449,164,-103.0660,30.1360
183173,450,164,-103.0260,30.1348
183174,451,164,-102.9860,30.1336
183175,452,164,-102.9460,30.1324
183176,453,164,-102.9060,30.1311
183177,454,164,-102.8660,30.1298
183178,455,164,-102.8270,30.1286
183179,456,164,-102.7870,30.1272
183180,457,164,-102.7470,30.1259
183181,458,164,-102.7070,30.1245
183182,459,164,-102.6670,30.1231
183183,460,164,-102.6270,30.1217
183184,461,164,-102.5880,30.1203
183185,462,164,-102.5480,30.1188
183186,463,164,-102.5080,30.1173
183187,464,164,-102.4680,30.1158
183188,465,164,-102.4280,30.1143
183189,466,164,-102.3890,30.1127
183190,467,164,-102.3490,30.1111
183191,468,164,-102.3090,30.1095
183192,469,164,-102.2690,30.1079
183193,470,164,-102.2290,30.1063
183194,471,164,-102.1900,30.1046
183195,472,164,-102.1500,30.1029
183196,473,164,-102.1100,30.1011
183197,474,164,-102.0700,30.0994
183198,475,164,-102.0300,30.0976
183199,476,164,-101.9910,30.0958
183200,477,164,-101.9510,30.0940
183201,478,164,-101.9110,30.0922
183202,479,164,-101.8710,30.0903
183203,480,164,-101.8320,30.0884
183204,481,164,-101.7920,30.0865
183205,482,164,-101.7520,30.0845
183206,483,164,-101.7120,30.0826
183207,484,164,-101.6730,30.0806
183208,485,164,-101.6330,30.0786
183209,486,164,-101.5930,30.0765
183210,487,164,-101.5530,30.0745
183211,488,164,-101.5140,30.0724
183212,489,164,-101.4740,30.0703
183213,490,164,-101.4340,30.0682
183214,491,164,-101.3940,30.0660
183215,492,164,-101.3550,30.0638
183216,493,164,-101.3150,30.0616
183217,494,164,-101.2750,30.0594
183218,495,164,-101.2350,30.0571
183219,496,164,-101.1960,30.0549
183220,497,164,-101.1560,30.0526
183221,498,164,-101.1160,30.0503
183222,499,164,-101.0770,30.0479
183223,500,164,-101.0370,30.0455
183224,501,164,-100.9970,30.0432
183225,502,164,-100.9580,30.0407
183226,503,164,-100.9180,30.0383
183227,504,164,-100.8780,30.0358
183228,505,164,-100.8390,30.0333
183229,506,164,-100.7990,30.0308
183230,507,164,-100.7590,30.0283
183231,508,164,-100.7200,30.0257
183232,509,164,-100.6800,30.0232
183233,510,164,-100.6400,30.0206
183234,511,164,-100.6010,30.0179
183235,512,164,-100.5610,30.0153
183236,513,164,-100.5210,30.0126
183237,514,164,-100.4820,30.0099
183238,515,164,-100.4420,30.0072
183239,516,164,-100.4020,30.0044
183240,517,164,-100.3630,30.0016
183241,518,164,-100.3230,29.9989
183242,519,164,-100.2830,29.9960
183243,520,164,-100.2440,29.9932
183244,521,164,-100.2040,29.9903
183245,522,164,-100.1650,29.9874
183246,523,164,-100.1250,29.9845
183247,524,164,-100.0850,29.9816
183248,525,164,-100.0460,29.9786
183249,526,164,-100.0060,29.9756
183250,527,164,-99.9667,29.9726
183251,528,164,-99.9271,29.9696
183252,529,164,-99.8876,29.9665
183253,530,164,-99.8480,29.9635
183254,531,164,-99.8084,29.9604
183255,532,164,-99.7689,29.9572
183256,533,164,-99.7293,29.9541
183257,534,164,-99.6898,29.9509
183258,535,164,-99.6502,29.9477
183259,536,164,-99.6107,29.9445
183260,537,164,-99.5712,29.9413
183261,538,164,-99.5316,29.9380
183262,539,164,-99.4921,29.9347
183263,540,164,-99.4526,29.9314
183264,541,164,-99.4131,29.9280
183265,542,164,-99.3736,29.9247
183266,543,164,-99.3341,29.9213
183267,544,164,-99.2946,29.9179
183268,545,164,-99.2551,29.9145
183269,546,164,-99.2156,29.9110
183270,547,164,-99.1761,29.9075
183271,548,164,-99.1367,29.9040
183272,549,164,-99.0972,29.9005
183273,550,164,-99.0577,29.8970
183274,551,164,-99.0183,29.8934
183275,552,164,-98.9788,29.8898
183276,553,164,-98.9394,29.8862
183277,554,164,-98.9000,29.8825
183278,555,164,-98.8605,29.8789
183279,556,164,-98.8211,29.8752
183280,557,164,-98.7817,29.8715
183281,558,164,-98.7423,29.8677
183282,559,164,-98.7029,29.8640
183283,560,164,-98.6635,29.8602
183284,561,164,-98.6241,29.8564
183285,562,164,-98.5847,29.8525
183286,563,164,-98.5453,29.8487
183287,564,164,-98.5059,29.8448
183288,565,164,-98.4665,29.8409
183289,566,164,-98.4272,29.8370
183290,567,164,-98.3878,29.8330
183291,568,164,-98.3484,29.8291
183292,569,164,-98.3091,29.8251
183293,570,164,-98.2698,29.8211
183294,571,164,-98.2304,29.8170
183295,572,164,-98.1911,29.8130
183296,573,164,-98.1518,29.8089
183297,574,164,-98.1125,29.8048
183298,575,164,-98.0732,29.8006
183299,576,164,-98.0338,29.7965
183300,577,164,-97.9946,29.7923
183301,578,164,-97.9553,29.7881
183302,579,164,-97.9160,29.7839
183303,580,164,-97.8767,29.7796
183304,581,164,-97.8374,29.7754
183305,582,164,-97.7982,29.7711
183306,583,164,-97.7589,29.7667
183307,584,164,-97.7197,29.7624
183308,585,164,-97.6804,29.7580
183309,586,164,-97.6412,29.7537
183310,587,164,-97.6020,29.7492
183311,588,164,-97.5627,29.7448
183312,589,164,-97.5235,29.7404
183313,590,164,-97.4843,29.7359
183314,591,164,-97.4451,29.7314
183315,592,164,-97.4059,29.7268
183316,593,164,-97.3667,29.7223
183317,594,164,-97.3276,29.7177
183318,595,164,-97.2884,29.7131
183319,596,164,-97.2492,29.7085
183320,597,164,-97.2101,29.7039
183321,598,164,-97.1709,29.6992
183322,599,164,-97.1318,29.6945
183323,600,164,-97.0926,29.6898
183324,601,164,-97.0535,29.6851
183325,602,164,-97.0144,29.6803
183326,603,164,-96.9753,29.6755
183327,604,164,-96.9362,29.6707
183328,605,164,-96.8971,29.6659
183329,606,164,-96.8580,29.6611
183330,607,164,-96.8189,29.6562
183331,608,164,-96.7798,29.6513
183332,609,164,-96.7408,29.6464
183333,610,164,-96.7017,29.6415
183334,611,164,-96.6627,29.6365
183335,612,164,-96.6236,29.6315
183336,613,164,-96.5846,29.6265
183337,614,164,-96.5456,29.6215
183338,615,164,-96.5065,29.6164
183339,616,164,-96.4675,29.6113
183340,617,164,-96.4285,29.6062
183341,618,164,-96.3895,29.6011
183342,619,164,-96.3505,29.5960
183343,620,164,-96.3116,29.5908
183344,621,164,-96.2726,29.5856
183345,622,164,-96.2336,29.5804
183346,623,164,-96.1947,29.5752
183347,624,164,-96.1557,29.5699
183348,625,164,-96.1168,29.5646
183349,626,164,-96.0779,29.5593
183350,627,164,-96.0389,29.5540
183351,628,164,-96.0000,29.5486
183352,629,164,-95.9611,29.5433
183353,630,164,-95.9222,29.5379
183354,631,164,-95.8833,29.5325
183355,632,164,-95.8444,29.5270
183356,633,164,-95.8056,29.5215
183357,634,164,-95.7667,29.5161
183358,635,164,-95.7279,29.5106
183359,636,164,-95.6890,29.5050
183360,637,164,-95.6502,29.4995
183361,638,164,-95.6113,29.4939
183362,639,164,-95.5725,29.4883
183363,640,164,-95.5337,29.4827
183364,641,164,-95.4949,29.4770
183365,642,164,-95.4561,29.4714
183366,643,164,-95.4173,29.4657
183367,644,164,-95.3786,29.4600
183368,645,164,-95.3398,29.4542
183369,646,164,-95.3010,29.4485
183370,647,164,-95.2623,29.4427
183371,648,164,-95.2235,29.4369
183372,649,164,-95.1848,29.4311
183373,650,164,-95.1461,29.4252
183374,651,164,-95.1074,29.4194
183375,652,164,-95.0687,29.4135
183376,653,164,-95.0300,29.4075
183377,654,164,-94.9913,29.4016
183378,655,164,-94.9526,29.3957
183379,656,164,-94.9139,29.3897
183380,657,164,-94.8753,29.3837
183381,658,164,-94.8366,29.3776
183382,659,164,-94.7980,29.3716
183383,660,164,-94.7594,29.3655
183384,661,164,-94.7208,29.3594
183385,662,164,-94.6821,29.3533
183386,663,164,-94.6435,29.3472
183387,664,164,-94.6049,29.3410
184249,405,165,-104.8200,30.1985
184250,406,165,-104.7800,30.1983
184251,407,165,-104.7400,30.1982
184252,408,165,-104.7000,30.1980
184253,409,165,-104.6600,30.1978
184254,410,165,-104.6200,30.1976
184255,411,165,-104.5800,30.1974
184256,412,165,-104.5400,30.1971
184257,413,165,-104.5000,30.1968
184258,414,165,-104.4600,30.1965
184259,415,165,-104.4210,30.1962
184260,416,165,-104.3810,30.1958
184261,417,165,-104.3410,30.1954
184262,418,165,-104.3010,30.1950
184263,419,165,-104.2610,30.1946
184264,420,165,-104.2210,30.1941
184265,421,165,-104.1810,30.1936
184266,422,165,-104.1410,30.1931
184267,423,165,-104.1010,30.1926
184268,424,165,-104.0610,30.1921
184269,425,165,-104.0210,30.1915
184270,426,165,-103.9820,30.1909
184271,427,165,-103.9420,30.1903
184272,428,165,-103.9020,30.1896
184273,429,165,-103.8620,30.1889
184274,430,165,-103.8220,30.1882
184275,431,165,-103.7820,30.1875
184276,432,165,-103.7420,30.1868
184277,433,165,-103.7020,30.1860
184278,434,165,-103.6620,30.1852
184279,435,165,-103.6230,30.1844
184280,436,165,-103.5830,30.1835
184281,437,165,-103.5430,30.1827
184282,438,165,-103.5030,30.1818
184283,439,165,-103.4630,30.1809
184284,440,165,-103.4230,30.1799
184285,441,165,-103.3830,30.1790
184286,442,165,-103.3430,30.1780
184287,443,165,-103.3030,30.1770
184288,444,165,-103.2640,30.1760
184289,445,165,-103.2240,30.1749
184290,446,165,-103.1840,30.1738
184291,447,165,-103.1440,30.1727
184292,448,165,-103.1040,30.1716
184293,449,165,-103.0640,30.1704
184294,450,165,-103.0240,30.1692
184295,451,165,-102.9840,30.1680
184296,452,165,-102.9450,30.1668
184297,453,165,-102.9050,30.1656
184298,454,165,-102.8650,30.1643
184299,455,165,-102.8250,30.1630
184300,456,165,-102.7850,30.1617
184301,457,165,-102.7450,30.1603
184302,458,165,-102.7050,30.1590
184303,459,165,-102.6660,30.1576
184304,460,165,-102.6260,30.1562
184305,461,165,-102.5860,30.1547
184306,462,165,-102.5460,30.1533
184307,463,165,-102.5060,30.1518
184308,464,165,-102.4660,30.1503
184309,465,165,-102.4270,30.1487
184310,466,165,-102.3870,30.1472
184311,467,165,-102.3470,30.1456
184312,468,165,-102.3070,30.1440
184313,469,165,-102.2670,30.1423
184314,470,165,-102.2270,30.1407
184315,471,165,-102.1880,30.1390
184316,472,165,-102.1480,30.1373
184317,473,165,-102.1080,30.1356
184318,474,165,-102.0680,30.1338
184319,475,165,-102.0280,30.1320
184320,476,165,-101.9890,30.1302
184321,477,165,-101.9490,30.1284
184322,478,165,-101.9090,30.1266
184323,479,165,-101.8690,30.1247
184324,480,165,-101.8290,30.1228
184325,481,165,-101.7900,30.1209
184326,482,165,-101.7500,30.1189
184327,483,165,-101.7100,30.1170
184328,484,165,-101.6700,30.1150
184329,485,165,-101.6300,30.1130
184330,486,165,-101.5910,30.1109
184331,487,165,-101.5510,30.1089
184332,488,165,-101.5110,30.1068
184333,489,165,-101.4710,30.1047
184334,490,165,-101.4320,30.1026
184335,491,165,-101.3920,30.1004
184336,492,165,-101.3520,30.0982
184337,493,165,-101.3120,30.0960
184338,494,165,-101.2730,30.0938
184339,495,165,-101.2330,30.0915
184340,496,165,-101.1930,30.0893
184341,497,165,-101.1530,30.0870
184342,498,165,-101.1140,30.0846
184343,499,165,-101.0740,30.0823
184344,500,165,-101.0340,30.0799
184345,501,165,-100.9940,30.0775
184346,502,165,-100.9550,30.0751
184347,503,165,-100.9150,30.0727
184348,504,165,-100.8750,30.0702
184349,505,165,-100.8360,30.0677
184350,506,165,-100.7960,30.0652
184351,507,165,-100.7560,30.0626
184352,508,165,-100.7170,30.0601
184353,509,165,-100.6770,30.0575
184354,510,165,-100.6370,30.0549
184355,511,165,-100.5980,30.0523
184356,512,165,-100.5580,30.0496
184357,513,165,-100.5180,30.0469
184358,514,165,-100.4780,30.0442
184359,515,165,-100.4390,30.0415
184360,516,165,-100.3990,30.0387
184361,517,165,-100.3600,30.0360
184362,518,165,-100.3200,30.0332
184363,519,165,-100.2800,30.0303
184364,520,165,-100.2410,30.0275
184365,521,165,-100.2010,30.0246
184366,522,165,-100.1610,30.0217
184367,523,165,-100.1220,30.0188
184368,524,165,-100.0820,30.0159
184369,525,165,-100.0420,30.0129
184370,526,165,-100.0030,30.0099
184371,527,165,-99.9632,30.0069
184372,528,165,-99.9236,30.0039
184373,529,165,-99.8840,30.0008
184374,530,165,-99.8444,29.9977
184375,531,165,-99.8048,29.9946
184376,532,165,-99.7653,29.9915
184377,533,165,-99.7257,29.9884
184378,534,165,-99.6861,29.9852
184379,535,165,-99.6465,29.9820
184380,536,165,-99.6070,29.9788
184381,537,165,-99.5674,29.9755
184382,538,165,-99.5279,29.9722
184383,539,165,-99.4883,29.9690
184384,540,165,-99.4488,29.9656
184385,541,165,-99.4092,29.9623
184386,542,165,-99.3697,29.9589
184387,543,165,-99.3302,29.9555
184388,544,165,-99.2906,29.9521
184389,545,165,-99.2511,29.9487
184390,546,165,-99.2116,29.9452
184391,547,165,-99.1721,29.9418
184392,548,165,-99.1326,29.9382
184393,549,165,-99.0931,29.9347
184394,550,165,-99.0536,29.9312
184395,551,165,-99.0142,29.9276
184396,552,165,-98.9747,29.9240
184397,553,165,-98.9352,29.9204
184398,554,165,-98.8957,29.9167
184399,555,165,-98.8563,29.9131
184400,556,165,-98.8168,29.9094
184401,557,165,-98.7774,29.9056
184402,558,165,-98.7379,29.9019
184403,559,165,-98.6985,29.8981
184404,560,165,-98.6591,29.8944
184405,561,165,-98.6197,29.8905
184406,562,165,-98.5802,29.8867
184407,563,165,-98.5408,29.8829
184408,564,165,-98.5014,29.8790
184409,565,165,-98.4620,29.8751
184410,566,165,-98.4226,29.8711
184411,567,165,-98.3832,29.8672
184412,568,165,-98.3439,29.8632
184413,569,165,-98.3045,29.8592
184414,570,165,-98.2651,29.8552
184415,571,165,-98.2258,29.8512
184416,572,165,-98.1864,29.8471
184417,573,165,-98.1471,29.8430
184418,574,165,-98.1077,29.8389
184419,575,165,-98.0684,29.8348
184420,576,165,-98.0290,29.8306
184421,577,165,-97.9897,29.8264
184422,578,165,-97.9504,29.8222
184423,579,165,-97.9111,29.8180
184424,580,165,-97.8718,29.8137
184425,581,165,-97.8325,29.8094
184426,582,165,-97.7932,29.8051
184427,583,165,-97.7539,29.8008
184428,584,165,-97.7147,29.7965
184429,585,165,-97.6754,29.7921
184430,586,165,-97.6361,29.7877
184431,587,165,-97.5969,29.7833
184432,588,165,-97.5576,29.7789
184433,589,165,-97.5184,29.7744
184434,590,165,-97.4791,29.7699
184435,591,165,-97.4399,29.7654
184436,592,165,-97.4007,29.7609
184437,593,165,-97.3615,29.7563
184438,594,165,-97.3223,29.7518
184439,595,165,-97.2831,29.7472
184440,596,165,-97.2439,29.7425
184441,597,165,-97.2047,29.7379
184442,598,165,-97.1655,29.7332
184443,599,165,-97.1264,29.7285
184444,600,165,-97.0872,29.7238
184445,601,165,-97.0481,29.7191
184446,602,165,-97.0089,29.7143
184447,603,165,-96.9698,29.7095
184448,604,165,-96.9306,29.7047
184449,605,165,-96.8915,29.6999
184450,606,165,-96.8524,29.6950
184451,607,165,-96.8133,29.6902
184452,608,165,-96.7742,29.6853
184453,609,165,-96.7351,29.6803
184454,610,165,-96.6960,29.6754
184455,611,165,-96.6569,29.6704
184456,612,165,-96.6179,29.6654
184457,613,165,-96.5788,29.6604
184458,614,165,-96.5398,29.6554
184459,615,165,-96.5007,29.6503
184460,616,165,-96.4617,29.6453
184461,617,165,-96.4226,29.6401
184462,618,165,-96.3836,29.6350
184463,619,165,-96.3446,29.6299
184464,620,165,-96.3056,29.6247
184465,621,165,-96.2666,29.6195
184466,622,165,-96.2276,29.6143
184467,623,165,-96.1886,29.6090
184468,624,165,-96.1497,29.6038
184469,625,165,-96.1107,29.5985
184470,626,165,-96.0717,29.5932
184471,627,165,-96.0328,29.5878
184472,628,165,-95.9939,29.5825
184473,629,165,-95.9549,29.5771
184474,630,165,-95.9160,29.5717
184475,631,165,-95.8771,29.5663
184476,632,165,-95.8382,29.5608
184477,633,165,-95.7993,29.5554
184478,634,165,-95.7604,29.5499
184479,635,165,-95.7215,29.5444
184480,636,165,-95.6826,29.5388
184481,637,165,-95.6438,29.5333
184482,638,165,-95.6049,29.5277
184483,639,165,-95.5661,29.5221
184484,640,165,-95.5272,29.5165
184485,641,165,-95.4884,29.5108
184486,642,165,-95.4496,29.5051
184487,643,165,-95.4108,29.4994
184488,644,165,-95.3720,29.4937
184489,645,165,-95.3332,29.4880
184490,646,165,-95.2944,29.4822
184491,647,165,-95.2556,29.4764
184492,648,165,-95.2169,29.4706
184493,649,165,-95.1781,29.4648
184494,650,165,-95.1394,29.4589
184495,651,165,-95.1006,29.4531
184496,652,165,-95.0619,29.4472
184497,653,165,-95.0232,29.4413
184498,654,165,-94.9845,29.4353
184499,655,165,-94.9458,29.4293
184500,656,165,-94.9071,29.4234
184501,657,165,-94.8684,29.4174
184502,658,165,-94.8297,29.4113
184503,659,165,-94.7910,29.4053
184504,660,165,-94.7524,29.3992
184505,661,165,-94.7137,29.3931
184506,662,165,-94.6751,29.3870
184507,663,165,-94.6365,29.3808
184508,664,165,-94.5979,29.3747
185370,405,166,-104.8200,30.2330
185371,406,166,-104.7800,30.2328
185372,407,166,-104.7400,30.2327
185373,408,166,-104.7000,30.2325
185374,409,166,-104.6600,30.2323
185375,410,166,-104.6200,30.2321
185376,411,166,-104.5800,30.2319
185377,412,166,-104.5400,30.2316
185378,413,166,-104.5000,30.2313
185379,414,166,-104.4600,30.2310
185380,415,166,-104.4200,30.2307
185381,416,166,-104.3800,30.2303
185382,417,166,-104.3400,30.2299
185383,418,166,-104.3000,30.2295
185384,419,166,-104.2600,30.2291
185385,420,166,-104.2200,30.2286
185386,421,166,-104.1810,30.2281
185387,422,166,-104.1410,30.2276
185388,423,166,-104.1010,30.2271
185389,424,166,-104.0610,30.2265
185390,425,166,-104.0210,30.2260
185391,426,166,-103.9810,30.2254
185392,427,166,-103.9410,30.2247
185393,428,166,-103.9010,30.2241
185394,429,166,-103.8610,30.2234
185395,430,166,-103.8210,30.2227
185396,431,166,-103.7810,30.2220
185397,432,166,-103.7410,30.2213
185398,433,166,-103.7010,30.2205
185399,434,166,-103.6610,30.2197
185400,435,166,-103.6220,30.2189
185401,436,166,-103.5820,30.2180
185402,437,166,-103.5420,30.2172
185403,438,166,-103.5020,30.2163
185404,439,166,-103.4620,30.2154
185405,440,166,-103.4220,30.2144
185406,441,166,-103.3820,30.2135
185407,442,166,-103.3420,30.2125
185408,443,166,-103.3020,30.2115
185409,444,166,-103.2620,30.2104
185410,445,166,-103.2220,30.2094
185411,446,166,-103.1830,30.2083
185412,447,166,-103.1430,30.2072
185413,448,166,-103.1030,30.2061
185414,449,166,-103.0630,30.2049
185415,450,166,-103.0230,30.2037
185416,451,166,-102.9830,30.2025
185417,452,166,-102.9430,30.2013
185418,453,166,-102.9030,30.2000
185419,454,166,-102.8630,30.1988
185420,455,166,-102.8240,30.1975
185421,456,166,-102.7840,30.1961
185422,457,166,-102.7440,30.1948
185423,458,166,-102.7040,30.1934
185424,459,166,-102.6640,30.1920
185425,460,166,-102.6240,30.1906
185426,461,166,-102.5840,30.1892
185427,462,166,-102.5440,30.1877
185428,463,166,-102.5050,30.1862
185429,464,166,-102.4650,30.1847
185430,465,166,-102.4250,30.1832
185431,466,166,-102.3850,30.1816
185432,467,166,-102.3450,30.1800
185433,468,166,-102.3050,30.1784
185434,469,166,-102.2650,30.1768
185435,470,166,-102.2260,30.1751
185436,471,166,-102.1860,30.1734
185437,472,166,-102.1460,30.1717
185438,473,166,-102.1060,30.1700
185439,474,166,-102.0660,30.1683
185440,475,166,-102.0260,30.1665
185441,476,166,-101.9860,30.1647
185442,477,166,-101.9470,30.1629
185443,478,166,-101.9070,30.1610
185444,479,166,-101.8670,30.1591
185445,480,166,-101.8270,30.1572
185446,481,166,-101.7870,30.1553
185447,482,166,-101.7480,30.1534
185448,483,166,-101.7080,30.1514
185449,484,166,-101.6680,30.1494
185450,485,166,-101.6280,30.1474
185451,486,166,-101.5880,30.1454
185452,487,166,-101.5490,30.1433
185453,488,166,-101.5090,30.1412
185454,489,166,-101.4690,30.1391
185455,490,166,-101.4290,30.1370
185456,491,166,-101.3890,30.1348
185457,492,166,-101.3500,30.1326
185458,493,166,-101.3100,30.1304
185459,494,166,-101.2700,30.1282
185460,495,166,-101.2300,30.1259
185461,496,166,-101.1900,30.1236
185462,497,166,-101.1510,30.1213
185463,498,166,-101.1110,30.1190
185464,499,166,-101.0710,30.1167
185465,500,166,-101.0310,30.1143
185466,501,166,-100.9920,30.1119
185467,502,166,-100.9520,30.1095
185468,503,166,-100.9120,30.1070
185469,504,166,-100.8720,30.1046
185470,505,166,-100.8330,30.1021
185471,506,166,-100.7930,30.0995
185472,507,166,-100.7530,30.0970
185473,508,166,-100.7140,30.0944
185474,509,166,-100.6740,30.0919
185475,510,166,-100.6340,30.0892
185476,511,166,-100.5940,30.0866
185477,512,166,-100.5550,30.0840
185478,513,166,-100.5150,30.0813
185479,514,166,-100.4750,30.0786
185480,515,166,-100.4360,30.0758
185481,516,166,-100.3960,30.0731
185482,517,166,-100.3560,30.0703
185483,518,166,-100.3170,30.0675
185484,519,166,-100.2770,30.0647
185485,520,166,-100.2370,30.0618
185486,521,166,-100.1980,30.0590
185487,522,166,-100.1580,30.0561
185488,523,166,-100.1180,30.0531
185489,524,166,-100.0790,30.0502
185490,525,166,-100.0390,30.0472
185491,526,166,-99.9994,30.0442
185492,527,166,-99.9597,30.0412
185493,528,166,-99.9201,30.0382
185494,529,166,-99.8805,30.0351
185495,530,166,-99.8409,30.0320
185496,531,166,-99.8012,30.0289
185497,532,166,-99.7616,30.0258
185498,533,166,-99.7220,30.0226
185499,534,166,-99.6824,30.0195
185500,535,166,-99.6428,30.0163
185501,536,166,-99.6032,30.0130
185502,537,166,-99.5636,30.0098
185503,538,166,-99.5241,30.0065
185504,539,166,-99.4845,30.0032
185505,540,166,-99.4449,29.9999
185506,541,166,-99.4054,29.9965
185507,542,166,-99.3658,29.9932
185508,543,166,-99.3262,29.9898
185509,544,166,-99.2867,29.9864
185510,545,166,-99.2472,29.9829
185511,546,166,-99.2076,29.9795
185512,547,166,-99.1681,29.9760
185513,548,166,-99.1286,29.9725
185514,549,166,-99.0890,29.9689
185515,550,166,-99.0495,29.9654
185516,551,166,-99.0100,29.9618
185517,552,166,-98.9705,29.9582
185518,553,166,-98.9310,29.9546
185519,554,166,-98.8915,29.9509
185520,555,166,-98.8520,29.9473
185521,556,166,-98.8126,29.9436
185522,557,166,-98.7731,29.9398
185523,558,166,-98.7336,29.9361
185524,559,166,-98.6941,29.9323
185525,560,166,-98.6547,29.9285
185526,561,166,-98.6152,29.9247
185527,562,166,-98.5758,29.9209
185528,563,166,-98.5364,29.9170
185529,564,166,-98.4969,29.9131
185530,565,166,-98.4575,29.9092
185531,566,166,-98.4181,29.9053
185532,567,166,-98.3787,29.9014
185533,568,166,-98.3393,29.8974
185534,569,166,-98.2999,29.8934
185535,570,166,-98.2605,29.8893
185536,571,166,-98.2211,29.8853
185537,572,166,-98.1817,29.8812
185538,573,166,-98.1423,29.8771
185539,574,166,-98.1030,29.8730
185540,575,166,-98.0636,29.8689
185541,576,166,-98.0242,29.8647
185542,577,166,-97.9849,29.8605
185543,578,166,-97.9455,29.8563
185544,579,166,-97.9062,29.8521
185545,580,166,-97.8669,29.8478
185546,581,166,-97.8276,29.8435
185547,582,166,-97.7882,29.8392
185548,583,166,-97.7489,29.8349
185549,584,166,-97.7096,29.8306
185550,585,166,-97.6703,29.8262
185551,586,166,-97.6310,29.8218
185552,587,166,-97.5918,29.8174
185553,588,166,-97.5525,29.8129
185554,589,166,-97.5132,29.8085
185555,590,166,-97.4740,29.8040
185556,591,166,-97.4347,29.7995
185557,592,166,-97.3955,29.7949
185558,593,166,-97.3562,29.7904
185559,594,166,-97.3170,29.7858
185560,595,166,-97.2778,29.7812
185561,596,166,-97.2386,29.7766
185562,597,166,-97.1993,29.7719
185563,598,166,-97.1601,29.7672
185564,599,166,-97.1210,29.7625
185565,600,166,-97.0818,29.7578
185566,601,166,-97.0426,29.7531
185567,602,166,-97.0034,29.7483
185568,603,166,-96.9642,29.7435
185569,604,166,-96.9251,29.7387
185570,605,166,-96.8859,29.7339
185571,606,166,-96.8468,29.7290
185572,607,166,-96.8077,29.7241
185573,608,166,-96.7685,29.7192
185574,609,166,-96.7294,29.7143
185575,610,166,-96.6903,29.7094
185576,611,166,-96.6512,29.7044
185577,612,166,-96.6121,29.6994
185578,613,166,-96.5730,29.6944
185579,614,166,-96.5339,29.6893
185580,615,166,-96.4949,29.6843
185581,616,166,-96.4558,29.6792
185582,617,166,-96.4168,29.6741
185583,618,166,-96.3777,29.6689
185584,619,166,-96.3387,29.6638
